기타_용도_분리,Total Count
12구,1
건설기자재,1
연동마을회관,1
마을공동농산물집하장,1
점포및사무실주택,1
기공작업장,1
공동농산물개량저장고,1
쓰레기분류창고,1
배수펌프장및양수기보관소,1
크링카켄베이어,1
상업고,1
창고시서,1
야외시설물,1
판매시설및근린생활시설및의료시설및교육연구시설,1
타위콘도미니움,1
강연홀,1
생활형숙박시설및,1
계량측정실,1
면회,1
서창제2욕장,1
고아교실,1
건널목관리사무소,1
불우자수용소,1
상온저장고,1
농기계및농업용건조실창고,1
hoist,1
농가용농산물저온창고,1
기술관리실,1
조온창고,1
중력실,1
자동차관련시설및창고,1
택배보관창고시설,1
노인복지시설및마을회관,1
반송국사,1
박탈수실,1
미술관부속창고,1
통합오수처리장,1
혼합실,1
제각장,1
프라스틱정화조,1
지적장애인시설,1
농축산물가공및판매시설,1
흑염소임가공,1
주택및창고부지조성,1
교육연구및복지시설및장애인복지시설,1
p4,1
주택및창공,1
축제물품보관창고,1
그늘집7,1
커피차공장,1
저장창고및,1
단조공장수처리c,1
평가전주택,1
리엑타및제품창고,1
소매점및종교집회장,1
보세창고및자재창고,1
목조스레트,1
수처리관리실,1
작은체육관,1
자동차관련시설및창고시설,1
피이조정실,1
호박가공,1
피복판매창고,1
금융업소및근린생활시설,1
창고시설및단독주택시설,1
은림회관,1
톱밥기기창고,1
재활용품공동수집창고,1
cng충전소관리사무실,1
및단독주택7가구용,1
일만음식점,1
약품보관실및농기계창고,1
균끊기실,1
컨트롤판넬실,1
사무실판매장,1
다가구용4세대,1
폐차보관소,1
작업대기실,1
도시형생활주텍,1
위험물완제품창고,1
위험물취급소및판매소,1
강의동d,1
공원묘지,1
집진기조정실,1
식품센타,1
업무시설3개층,1
액화석유가스저장용,1
구내차고,1
택시차고지,1
식품시설,1
폐수보관실,1
가스저정고,1
가스저장소및판매소,1
염소중탕시설,1
축사소독시설,1
안내원및운전기사숙소,1
사찰건립,1
염산5일시장장옥,1
어업기계수리점,1
농가시설창고,1
강당대문,1
관람석지붕2,1
김치제조시설,1
산화물조정실,1
근린생활시설a,1
달리분류되지않은가구제조가정용전열가구제조업,1
도시형생활주택5세대,1
관광숙박시설외3,1
종부사보일러실,1
옥외수영장기계실,1
출고실,1
건원릉비각,1
주차장동,1
구해우소,1
생활형숙박시설및주택,1
화학제조업,1
가공실습장,1
근린생활시설6,1
슬러지탈수실,1
종교시설및제2종근린생활시설,1
ex룸,1
철강제품,1
나사제품제조,1
pd,1
물놀이형,1
편리복지시설,1
오피스텔213호,1
결정화실,1
산림치유센터,1
조립식판넬생산작업장,1
푸란공장,1
유류판매저장소,1
농산물저장및,1
옥외취사장,1
놀이형시설1,1
농업용막사,1
조실채,1
여성친화공간b,1
훈제,1
수산가공품,1
페인트류,1
낙우회,1
n2기계실동,1
유료전문노인요양시설,1
식품제조가공장,1
영선설,1
운동관련시설,1
지도자연수관,1
학교용,1
감시탑3,1
원룸아파트,1
경비관리실,1
정문안내소및종합안내판,1
육상어류축양장용,1
ro포장실,1
예절관,1
원북면소방대,1
필터,1
양생장,1
케어존전실,1
계단실물탱크실,1
딘지형다세대주택,1
동안사,1
청경화장실,1
쏠라티,1
저유탱크6,1
간이건조실,1
학생수련시설,1
전장수선장,1
스티로폼,1
작업장외2,1
소방차,1
근린생활시설제1종및,1
3가구용임,1
공예창고,1
진행박스,1
원의2학사,1
실내집회장,1
관사관리반,1
작업방,1
관리시설외,1
117세대,1
임항사무실,1
swan,1
공항경유출하대,1
가스제조및공급시설,1
전기로전기실,1
ph,1
가공및저장처리업,1
묵정경로당,1
px,1
계단지붕,1
펠트및부직포제조업,1
4304동,1
차고및근린생활시설,1
직원숙소2,1
내동창고,1
볕짚,1
증기발생기저장고,1
유지공장동,1
체육공원,1
고압가스및l,1
창단독주택,1
여성어업인회관,1
리프트변전실,1
음식물퇴비화시설,1
전기경보및신호장치제조,1
밀타워,1
청소년체육시설,1
대회본부,1
용기에의한액화가스판매취급소,1
기계수리공장등,1
근리생활시설및다가구주택,1
벽지제조업,1
ilc약제보관소,1
폴리마재활용공장,1
병원식당,1
실험실습교육실,1
살포기창고,1
농촌창고및,1
복리동1,1
차체험장,1
관리택,1
달리분류되지않은기성복제조업,1
농축산판매소,1
산업용펌프시험실,1
농수산가공품,1
검수차고,1
부1동,1
마분처리장,1
설치용금속탱크,1
직업보도소,1
제습실2,1
광원직업훈련실습장,1
제2종린린생활시설,1
실험실식당,1
97농촌주거,1
연성암,1
목장용지내,1
학교장사택,1
소방저수조,1
제객소창고,1
고압가스용기보관솔,1
입고,1
기름,1
무인t,1
교통정보센터,1
키즈룸1,1
여자기숙사c동,1
방사능계기저장고,1
tilting,1
다목적구장,1
지하주차장입구,1
장옥5,1
국민학교교사,1
표면처리제조,1
맛김제조업소,1
차고및자전거치장,1
농협분소,1
비료저장고,1
유입펌프실,1
박차장,1
edc분석실,1
다시대주택,1
축사내방,1
창고양식장및관리사,1
5호관,1
대형차시험실,1
제3냉각탑,1
원룸형60세대,1
대양리회관,1
해조류가공및저장,1
원룸형11호,1
유아방,1
그늘집1홀,1
시내버스차고지,1
94주택개량사업대상,1
용수계량실,1
경기용및기타특수용신발제조,1
제제1종,1
주유소관련시설,1
차량용소독기,1
95농촌주거환경개선대상자,1
주행수정장,1
유흥주점장,1
농산물건조대,1
가정용전렬기구,1
교사성당,1
마을공동농기게,1
아트앤컬쳐클래스,1
차량탑승대기소,1
nc담당케노피,1
신청4가구,1
다가구주택단독주택,1
di동,1
제1종근린생활시설및아파트,1
각동1층창고,1
커뮤니티센터3,1
주택12세대,1
틈새교실,1
오픈도서관,1
도시형생활주택다세대형,1
부속경비동,1
지하1층출입구,1
주차장외부계단실,1
유아원및근린생활시설,1
웰빙센타,1
공동구핏트,1
종균배양사,1
크리에이티브센터,1
문화관및,1
아너스클럽,1
호국관,1
재활용창고2,1
방앗간및제2종근린생활시설,1
지하층코어,1
240호세대,1
보도육교,1
공양원,1
소방안전체험관,1
라이프센터,1
자가처리설비,1
황토현전적지,1
hopper및상옥,1
노유자시설및다세대주택,1
음식물보관소,1
교구실,1
관리사무소및경로당,1
상가및관리숙소,1
통합경비실3,1
통신실6,1
피트층,1
계절창고5,1
제3부두질소보관소,1
고압가스보관장,1
전시시시설,1
목재가구재조업,1
95정부지원사업,1
나눔쉼터,1
돈분뇨장,1
남부사무실,1
여자생활관,1
다세대원룸주택,1
휀롬,1
국악공연장,1
유품전시실,1
제1합숙,1
향로각,1
pm3,1
중앙공급전기실,1
부유공장,1
관덕정,1
담방부락,1
지하3주차장,1
직조실,1
부산광역시,1
민속자료전시관,1
담금실,1
종이포대재활용공장,1
정제,1
협문1,1
미술관및근린생활시설,1
근생활,1
원룸형120세대,1
안전팀,1
농산물및곤충가공식품판매,1
쓸레기집하시설2,1
다세대주택6가구,1
전철원,1
프레온실,1
노유자시설및근린생활,1
차량대기공간,1
45객실,1
영성관,1
쓰레기집화장,1
주택공장,1
김건조및제조장,1
사무실공동구판장,1
국사5당,1
차량스케일,1
호흡기클리닉,1
선별집하장등,1
변소겸물치,1
전자부품가공공장,1
스토리텔링룸,1
주민건강관리실,1
주유소부대시설,1
고금면,1
주차장출입구,1
산소통보관소,1
공업소,1
자동차부품제조장,1
규조토창고,1
배기가스,1
yt,1
군린생활시설,1
갠트리크레인,1
내실,1
표구및,1
가버나움,1
97농가주택개량융자분,1
강학당,1
9213,1
제1근린생활시설외,1
제품과,1
도시락제조점,1
농기계제작,1
야외봉안당,1
전자실,1
원료치장동,1
변소및축사,1
초안창고,1
방치차량보관소,1
교회교당,1
일반관리,1
수욕조,1
방호경비실,1
자동차연습대기실,1
농수산물건조실,1
광고사무소,1
농업어용,1
금융365코너,1
콜크제품,1
주차장7,1
eps제품창고,1
퇴적식퇴비사,1
영춘정,1
사찰창고,1
해양공학수조,1
구상대교사,1
1b,1
선박수리철공소,1
12개소,1
의소대사무실,1
문화재보관실,1
제2종근생시설및,1
산랑계사및,1
병축사,1
안전체험장,1
공장내기숙사,1
유족안내소,1
계란저장고,1
어린이락카,1
폐수재생시설,1
고압압축기동,1
검색대및캐노피,1
파스너제조,1
주택및근린공공시설,1
블록제조업,1
분석실cod,1
공무본부사무실,1
농산어촌체험장,1
소독조기계실,1
동물관련시시설,1
동물관및식물련시설,1
무균소독실,1
터풀,1
치참사육장,1
관정관리사,1
10개소,1
나동1층,1
이유자돈사6,1
93농촌주택개량대상,1
부사,1
교원숙소,1
플라스틱파이프,1
작물퇴비사,1
우사및퇴비장,1
휴게소및화장실,1
표준축사,1
하이패스센터,1
농기계보관창고2,1
집진기전기동,1
동물및식물관련시설외2,1
농가주택및톱밥우사,1
소육식,1
축사관리사및창고,1
및저온창고,1
물탱크실및농기계보관시설,1
이용업소,1
htacc,1
extruder,1
마재배사,1
농업생산관리용건축물,1
전기변성기,1
방송스튜디오,1
계란포장실,1
보관소및사무실,1
6호시멘트분쇄실,1
물탱크실및기계실,1
축사관리소,1
톰밥우사,1
항운노조원대기실,1
모타카,1
라형새마을주택,1
펌프실i,1
기타자동차곤련시설,1
제2종근린생활시설생,1
지개차차고,1
기동대청사,1
케미컬저장소,1
원수계량판넬보호실,1
사무실및석유류판매소,1
저유시설,1
먹이제조실,1
깨스용기저장고,1
응집탱크,1
144호,1
도서열람실,1
고압가스용기보관소,1
돈사2동,1
잔유물공장,1
수량조절실,1
설비지원실,1
염료창고,1
노인전문요양병원,1
재활용품처리시설,1
경모제,1
원룸다세대,1
골재보관,1
심정보호실,1
제2종근린생활시설및목욕탕,1
26942,1
환경모니터링실,1
메주발효시설,1
벽타일제조,1
영릉행랑채,1
압축기쉘타a,1
3고로pci,1
95정주권,1
자동차관련시설및단독,1
박씨효자각,1
가금관리사,1
물탱트,1
아세톤,1
mc충전장,1
대피소및취사시설,1
내의,1
전자코일변성기및기타전자유도자제조업,1
구조,1
직판장및,1
다세대외1건,1
단지형다세대주택11세대,1
탈의실증축,1
관광객이용시설,1
3차체케노피,1
사무실및방송실,1
14세대가구,1
비석경로당,1
conveyor,1
348,1
단무지저장시설,1
농산물보관및,1
유기과산물창고,1
농수산물냉장창고,1
기숙사및도서관,1
세재,1
전복축양장여과정,1
냉장기계실,1
미술품,1
p1지하주차장,1
임대관리사무실,1
농기계수납창고,1
제2부두질소보관소,1
3열연,1
계란보관,1
단층경비실,1
소매접,1
선수대기실8,1
시민체육관,1
소매점및관리사무소,1
숙박시설및근생시설,1
낙하산건조탑,1
nsf,1
4307동,1
식물관련시설및저온창고,1
통학차량대기소,1
특급도계장,1
학원숙소,1
간호원,1
고공품제조업,1
출하설비,1
청년문화공간,1
산화농축공장,1
미술전시관,1
여학생가사실,1
지하주차장진출입로케노피,1
냉장제빙공장,1
단독독,1
구매시설및경비실,1
보육동,1
함백신호계,1
상용식,1
목욕변소,1
위험물처리저장소,1
키즈스테이션2,1
다함께돌봄센터2,1
통합어린이집,1
지하피난계단,1
핵심앵커시설,1
pe공장,1
헛가,1
꽃저온저장창고,1
탈수기실동,1
제어용,1
pc게임장,1
마우스사육실,1
가공목재산업,1
b군견막사,1
일반정비고,1
gas감지실,1
기숙사외4,1
기술강습소,1
분형석호퍼,1
금속장치물제조장,1
신도대기소,1
주택관리사,1
평포실,1
저수조발전기실,1
샷시저장판매,1
발전실및보일러실,1
evev,1
농촌마을공판장,1
위험물자장및처리시설,1
착유실및관리사,1
병영지원시설,1
2종위험물취급소,1
공장영업,1
엔진홀,1
선수대기실4,1
응원석,1
학원자동차운전강의실,1
안전차산시설시,1
원료계량실,1
오산분기국,1
궁도대기실,1
iso,1
트럭히팅장,1
영선사무소,1
신거정미소,1
기계시라,1
단지형다세대주택외,1
동물위탁관리소,1
분뇨처리부속,1
풍로장,1
바이오다이넥타,1
제2종그림생활시설,1
장류작업장,1
노휴자,1
위락시설등,1
농산물제조가공시설,1
광업부대시설,1
다목적트레이닝장,1
주택외6용도,1
사교식당,1
정미소부속사,1
시험체보관대,1
식몰관련시설,1
ss분무기창고,1
키르줌,1
관광숙박시설외,1
카드보관소,1
통신기기감시실,1
봄베이,1
무선실,1
토산품판매장,1
우마,1
주민편의,1
분재작업장,1
지방문화재,1
기타공용시설,1
톱밥사,1
숙작시설,1
농림산업,1
제연급기실,1
비료판매장,1
한국형정자,1
성북,1
열처리10호기,1
공원관리실겸화장실,1
부속생활동,1
제102동,1
연료고,1
문수사,1
공인3급,1
풍동실험관,1
어린이급식지원,1
간이저장시설,1
벌크시멘트,1
청주대학교,1
액화석유가스청전소,1
근종,1
nec화합및질소화합물제조업,1
수처리조정실동,1
소가,1
계중기대,1
아동시설및주택,1
복지시설및주택,1
셀프카페,1
미륵종업원숙소,1
녹색체험마을,1
산소외저장소,1
기타일반숙박시설2,1
전력변환장치실4,1
상공회의소회의실,1
sop제품창고,1
제조섬유가공,1
601동1층피로티,1
도강,1
부생유,1
공장가공,1
근린생활시설및숙박시설및다가구주택,1
인조섬유방적업,1
밑겨저장고,1
무인전화국집선실,1
im공장,1
