기타_용도_분리,Total Count
콤푸레샤실,229
농기구보관창고,229
5호실,229
다목적회관,229
정압기실,229
유류저장고,229
식품제조,229
4층포함,229
전기실등,228
밸브실,228
3층포함1가구,228
측정실,228
단독주택3가구용,228
기타창고,228
누다락,228
17세대,227
지열기계실,227
주유소캐노피,227
1950,226
19호,226
원룸형7세대,226
양호실,226
가,225
군숙소,225
취미실,225
입시계학원,225
제1근린생활시설,225
ps,224
가공,224
mcc,223
인터넷컴퓨터게임제공업소,223
근리생활시설,223
영업실,223
맘스카페,223
염소축사,223
공용홀,223
기관실,223
집중구내통신실,223
전자유기장,223
중간통로,223
탈수기동,223
냉동공장,222
1930년,222
야구장,222
재활용품,222
no,222
연탄창고,222
비공해공장,222
f,221
연습실,221
1974,221
단지형다세대주택3세대,221
콤퓨레샤실,220
결혼상담소,220
비주거,220
절,220
사무실및식당,220
24호,219
임업용창고,219
정문,219
팔각정,219
100,219
농기계수리소,218
치과,218
식육점,218
탱크실,218
주출입구연결통로,217
2층포함1가구,217
쓰레기장,217
자연휴양림,217
공방,217
관리인숙소,217
3층포함,216
아파트6세대,216
직장어린이집,216
우수저류조,216
발효조,216
사과저장고,216
elv,216
1940,215
1988,215
기타의료시설,215
액화석유가스저장소,214
주택1세대,214
공작물,213
곤충사,213
문화관,213
연구동,213
분석기실,213
염소투입실,212
계단및,212
공동주택용,212
단독주택및창고,212
다가구1,212
미술실,212
락카룸,211
소강당,211
다세대주택2,211
점포주택,211
1990,210
취수장,210
창고및차고,210
취사실,210
세차시설,209
도장실,209
사생실,209
마을회관및경로당,209
분뇨처리장,209
단지형도시형생활주택,209
농어업용창고,208
8객실,208
수변전실,208
면적에서제외,207
관리창고,207
관리층,207
도장공장,207
정화조기계실,207
지하수조,207
종교집회시설,206
장비실,206
타워파킹,206
도시가스배관시설,206
화장실및,205
폐수처리실,205
기타자연권수련시설,205
예체능계강습소,204
오리사육장,203
운동장시설,202
사원아파트,202
공동구판장,202
폐기물창고,202
예비실,201
편익시설,201
유독물보관소,201
1976년,201
사격장,201
생활권수련시설,201
꿩사육장,200
가정보육시설,200
102,200
1996,200
무인기지국,200
2005,200
인큐베이터,199
elve,199
쓰레기,199
302호,199
23호,199
기계주차장,199
액비저장조,199
이발관,199
별관,198
휴게,198
가구점,198
교환실,198
쓰레기분리수거장,197
판매점,197
다가구1가구,197
계단및복도,197
비디오물감상실,197
부속동,197
양봉사,197
멀티미디어문화콘텐츠설비제공업소,196
어가주택,196
퇴비창고,196
양식장,196
스튜디오,195
다가구2,195
상가용,195
예열실,194
교실및화장실,194
한옥,194
교장실,194
사무실및기숙사,194
세차기,193
실험실습실,193
10가구,193
다세대형,193
사무,193
위락,193
실내낚시터,192
라동,192
12실,192
안채,192
무인전화국,192
6호실,192
벌크,192
1945,192
관광농원,192
면적산정,192
감시제어반,191
기타교육연구및복지시설,191
2004,190
공양간,190
소극장,190
식품,190
유리온실,190
새마을창고,190
조작실,189
관광펜션,189
부속병원,189
판넬,189
배전실,189
톱밥돈사,188
별채,188
농자재창고,188
종업원실,188
누각,188
재2종근린생활시설,188
일용소매점,188
2층포함,188
부동산중개업,187
차고및창고,187
커뮤니티센터,187
제1종근생시설,187
공공주택,187
양송이재배사,187
식품제조공장,186
마늘건가창고,186
농기구수리센타,186
주차장통로,186
의약품도매업,186
피트층,186
다목적,186
입시학원,186
s,186
장애인용승강기,186
공용계단실,185
제당,185
유독물저장소,185
마늘창고,185
돈,185
장례시설,184
화장실및샤워실,184
준주택,184
종무소,184
물탱크실및계단실,184
복합유통게임제공업의시설,184
창고및관리사,183
화물용리프트,183
오수처리장,183
lpg저장소,183
15실,183
1997,183
강의,182
격납고,182
그늘막,182
주택용,182
환기실,182
청소년야영장,182
부주,182
tms,182
1982,182
칠성각,181
비품창고,181
다가구주택5가구,181
2001,181
처리장,181
장비창고,180
철공소,180
수소충전소,180
1985,180
주택및부속,180
1965년,180
2011,180
중앙제어실,180
관리사택,180
복도및화장실,180
3층복층,179
계단실및창고,179
지하주차장3,179
사슴사,179
2객실,178
실습동,178
4객실,178
1975년,178
주차장계단실,178
2009,178
농가용저온창고,178
초과발코니,178
물품보관실,178
폐기물보관창고,178
계단실및e,177
25호,177
창고동,177
103동,177
1971,177
동전기실,177
관련,176
1973년,176
세차장사무실,176
사슴,176
농산물저장고,176
옥탑1층,176
훈련장,175
다함께돌봄센터,175
오수정화조,175
유류판매소,175
1920년,175
약품실,175
관리인실,175
놀이터,175
목공실,174
자동차매매장,174
2호실,173
농어가,173
홍보관,173
차양시설,173
덤웨이터,173
연면적산정,173
현재미등기,173
자동화창고,173
산지유통시설,173
배터리실,173
1995,172
경마장,172
3층과,172
제분소,172
복상층,172
제1종근린생할시설,172
데이터센터,171
물품보관소,171
당직실,171
마늘건조실,171
승강로,171
옥외,171
주택1,171
폐기물저장소,170
우,170
22호,170
2002,170
산업전시장,170
바닥면적산정,170
미용학원,170
세척장,170
간이저온저장고,170
펜룸,170
주택부속사,169
계분건조장,169
방재,169
주경비실,169
봉제공장,168
음악당,168
돈분처리장,168
차로,168
하치장,168
발효실,168
개방형축사,168
공장창고,168
재활용보관창고,168
후생시설,168
농산물저온저장창고,168
건초장,167
기계식세차장,167
취사식당,167
1974년,167
1983,167
다가주택,167
마을공동농기계보관창고,167
실내놀이터,167
가스창고,167
경찰관파출소,166
사원,166
110,166
회,166
문화및,166
도시형생활형주택,166
코크스,166
세면실,166
서당,166
도료류판매소,165
경찰서,165
코인세탁실,165
소결,165
독신자숙소,165
일반소매점,165
레미콘공장,165
주차장및,165
공기압축기실,165
역사,165
위판장,165
농산물선별장,164
기계주차,164
복수층,164
농업용창고시설,164
4층복층,164
커뮤니티실,164
황초실,163
석재가공공장,163
1994,163
지하주차장계단실,163
도시형다세대,163
용기보관실,163
건초사,162
체험실,162
ad,162
건축자재,162
79년,162
면적에서,162
기계식주차타워,162
기계식세차설비,161
잡화,161
나,161
원룸형1세대,161
노유자,161
부속정자,161
어학실,161
종실,161
115,161
의약품,161
의무실,161
연면적제외부분,161
2000,161
단독주택2가구용,161
학,160
식품제조가공업,160
자주식주차장,160
114,160
대성전,160
카운터,159
계분처리장,159
업소,159
저수조실,159
근린생활및주택,158
생활편익,158
가족실,158
지킴이실,158
판매시설용,158
상황실,158
1977년,158
농가축사,158
바닥면적에서제외,158
알람밸브실,157
유아보육시설,157
8이하,157
동지하,157
수산물,157
제선부,157
구매생활시설,157
고압가스충전저장소,157
바닥면적에서,157
기름탱크실,156
대피공간,156
주차로,156
축사및관리사,156
사주문,156
과원퇴비사,156
공동주택및근린생활시설,156
16실,156
마을공동회관,156
입주민회의실,156
공공임대아파트,156
다가구주택1,156
생활실,155
벤처집적시설,155
대세대주택,155
폐수처리기계실,154
및주택,154
굼벵이사육장,154
건창고,154
식품가공,154
도시형연립주택,154
103,154
v및계단실,153
e동,153
차량통로,153
이동통로,153
유료노인복지주택,153
복하층,153
방과후교실,153
26호,152
맘스테이션,152
볏짚보관창고,152
co2실,152
4개실,152
부식창고,152
냉동기실,152
다가구4,152
5층1가구,151
부속건물주택,151
다용도,151
소형전화국,151
잡옥,151
양곡보관창고,151
연멱적제외,151
의용소방대,151
설계실,150
1989,150
피부관리실,150
마을복지회관,150
el기계실,150
농생시설,150
기계실및물탱크실,150
우물,149
2006,149
락커룸,149
감시제어실,149
높이제외,149
지정용도,149
식당및휴게실,149
특수학교,149
기타위락시설,149
일주문,149
계단실및홀,149
부속사무소,149
마을금고,148
콤프레셔실,148
판매시설및근린생활시설,148
숙실,148
상부,148
마늘건조장,148
도장,148
염소사육사,148
1972년,148
근린생활시설용,148
단지형2세대,147
112,147
13실,147
가스판매소,147
임대주택,147
31호,147
보건실,147
1935년,147
104동,146
지역아동센타,146
특별실,146
주택및영업소,146
28호,146
멀티미디어실,146
무인택배보관소,146
20실,145
농사용저온창고,145
주택겸점포,145
톱밥발효돈사,145
가축시장,145
1981,145
영안실,145
설비동,145
수,145
교양실,144
오피스텔4호,144
유원지에,144
중앙통로,144
gis실,144
목양실,144
탈의,144
야구연습장,144
엘리베이트,143
농어촌주택,143
공유시설,143
청소년유기장,143
소방기계실,143
l실,143
교사시설,143
주택점포,143
어업용,143
유독물창고,142
부속식당,142
2010,142
1925년,142
용적률산정제외,142
계단및e,142
가공시설,142
동통신실,142
계류장,142
응접실,142
양궁장,142
실내수영장,142
1984,142
18실,142
동력실,142
해태가공공장,141
4동,141
스카이라운지,141
고객대기실,141
120,141
소매점및,141
물류센타,141
학생안전보호실,141
공판장,141
노인전문병원,141
105,141
3객실,140
배전반실,140
과수저장고,140
감타래,140
기계실및전기실,140
굴박신장,140
명부전,140
예능강습소,140
친교실,140
용원실,140
3개소,140
발전기실등,140
공장및,140
케이블처리실,140
보일러창고,140
발효장,139
야외무대,139
생미해당,139
발아실,139
공장동,139
단독주택및,139
동물원,139
동ㆍ식물관련시설,139
사과창고,139
저장탱크,138
공조기계실,138
제,138
지하연결통로,138
자모실,138
복지동,138
하부,138
농기구,138
농가생산시설,138
lpg,138
농가용단독주택,138
공동생활가정,138
수족관,138
주택5가구,138
농산,137
108,137
다세대주택4세대,137
부동산,137
스탠드,137
1987,137
식당동,137
이미용원,137
우수조,136
두지,136
104호,136
201,136
외부,136
농용창고,136
22세대,136
제2종근리생활시설,136
구기장,136
유독물판매소,136
곡간,136
지하부속사,135
공동취사실,135
65년,135
기타집회장,135
엘레베이터홀,135
지하층계단실,135
전시,135
직업훈련원,135
150,135
분기국사,135
농산물판매점,134
지하코아,134
동재,134
터미널,134
공용계단,134
직판장,134
학습실,134
체험시설,134
자동세차장,134
직원아파트,134
창고및욕실,134
도시형생활주택2세대,134
수련원,134
다가구2가구,133
물탱크및계단실,133
1968,133
본가,133
농자재보관창고,133
생산물저장창고,133
낚시터,133
문화교실,133
에이,133
학생기숙사,133
공가,133
중층,132
전기판넬실,132
관광안내소,132
1955년,132
에어로빅,132
교사연구실,132
배합실,132
구매및생활시설,132
탈수실,132
면적산정시제외,131
사슴장,131
한약방,131
유원시설업의시설,131
수조,131
109,131
우사및퇴비사,131
공장사무실,131
1969,131
정비동,131
일반목재가구제조업,130
점포및창고,130
2008,130
carlift,130
배움터지킴이실,130
문화센터,130
화장실및계단실,130
경비실3,130
숙박실,130
19세대,130
연구,129
마늘건가시설,129
113,129
7호실,129
경기장,129
에이동,129
유류취급소,129
위험물보관창고,129
농어업용주택,128
토끼사육장,128
1979년,128
직원사택,128
수산물창고,128
목재건구,128
옥외엘리베이터,128
19실,128
탈의장,128
프론트,128
탑,128
3개동,128
운동실,128
연료전지실,127
건축면적제외,127
농촌체험장,127
숙소동,127
2층과,127
쓰레기보관소,127
헬스,127
x,127
105동,127
볏집창고,127
차고및,126
지하주차장4,126
주부,126
다가구4가구,126
폐기물보관시설,126
스크린골프,126
부자재창고,126
106,126
탱크,125
내무반,125
기타연구소,125
주방및식당,125
지하계단,125
소장실,125
1910년,125
곤충재배사,125
기계실및,125
402호,125
실외체육시설,125
집단에너지공급시설,125
소독시설,124
입주자,124
골재야적장,124
유독물,124
부동산중개소,124
장수풍뎅이,124
68년,124
경비,124
창고및퇴비사,124
톱밥발효축사,124
창고변소,124
가스,124
123,124
1980년,124
점포겸주택,124
홍보실,123
시멘트싸이로,123
축전지실,123
태양광발전소,123
계단등,123
세탁장,123
재활용시설,123
대표이사실,123
119안전센터,123
주택3세대,123
품질관리실,123
가축용운동시설,123
공무실,122
기숙사동,122
주민복지시설,122
현관홀,122
김가공공장,122
주거형,122
요양실,122
신문사,121
전처리실,121
무대,121
도계장,121
인쇄업,121
1986,121
유원지에부수되는시설,121
부속변소,121
데크층,121
